timestamp,model_id,task,dataset_split,seq_len,batch_size,dtype,method,qkv_mode,rank,budget,backend,stage,seed,metric_name,metric_value,notes
2026-03-11T01:43:41,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,512,32,bf16,svd,per_head,,,naive,compress_eval,42,accuracy,0.607645,stage=no_finetune
2026-03-11T01:43:41,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,512,32,bf16,svd,per_head,,,sdpa,compress_eval,42,accuracy,0.607645,stage=no_finetune sdpa_path=flash
2026-03-11T01:43:41,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,512,32,bf16,svd,per_head,,,flashsvd15,compress_eval,42,accuracy,0.607951,stage=no_finetune
2026-03-11T01:44:04,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,512,32,bf16,svd,per_head,,,naive,compress_eval,42,accuracy,0.465704,stage=no_finetune
2026-03-11T01:44:04,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,512,32,bf16,svd,per_head,,,sdpa,compress_eval,42,accuracy,0.465704,stage=no_finetune sdpa_path=flash
2026-03-11T01:44:04,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,512,32,bf16,svd,per_head,,,flashsvd15,compress_eval,42,accuracy,0.472924,stage=no_finetune
2026-03-11T01:44:31,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,512,32,bf16,svd,per_head,,,naive,compress_eval,42,accuracy,0.501567,stage=no_finetune
2026-03-11T01:44:31,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,512,32,bf16,svd,per_head,,,sdpa,compress_eval,42,accuracy,0.501567,stage=no_finetune sdpa_path=flash
2026-03-11T01:44:31,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,512,32,bf16,svd,per_head,,,flashsvd15,compress_eval,42,accuracy,0.501567,stage=no_finetune
2026-03-11T01:44:51,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,512,32,bf16,svd,per_head,,,naive,compress_eval,42,accuracy,0.410714,stage=no_finetune
2026-03-11T01:44:51,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,512,32,bf16,svd,per_head,,,sdpa,compress_eval,42,accuracy,0.410714,stage=no_finetune sdpa_path=flash
2026-03-11T01:44:51,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,512,32,bf16,svd,per_head,,,flashsvd15,compress_eval,42,accuracy,0.410714,stage=no_finetune
2026-03-11T01:45:55,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,512,32,bf16,fwsvd,per_head,,,naive,compress_eval,42,accuracy,0.618960,stage=no_finetune
2026-03-11T01:45:55,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,512,32,bf16,fwsvd,per_head,,,sdpa,compress_eval,42,accuracy,0.618960,stage=no_finetune sdpa_path=flash
2026-03-11T01:45:55,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,512,32,bf16,fwsvd,per_head,,,flashsvd15,compress_eval,42,accuracy,0.619572,stage=no_finetune
2026-03-11T01:46:19,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,512,32,bf16,fwsvd,per_head,,,naive,compress_eval,42,accuracy,0.465704,stage=no_finetune
2026-03-11T01:46:19,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,512,32,bf16,fwsvd,per_head,,,sdpa,compress_eval,42,accuracy,0.465704,stage=no_finetune sdpa_path=flash
2026-03-11T01:46:19,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,512,32,bf16,fwsvd,per_head,,,flashsvd15,compress_eval,42,accuracy,0.465704,stage=no_finetune
2026-03-11T01:46:45,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,512,32,bf16,fwsvd,per_head,,,naive,compress_eval,42,accuracy,0.498433,stage=no_finetune
2026-03-11T01:46:45,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,512,32,bf16,fwsvd,per_head,,,sdpa,compress_eval,42,accuracy,0.498433,stage=no_finetune sdpa_path=flash
2026-03-11T01:46:45,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,512,32,bf16,fwsvd,per_head,,,flashsvd15,compress_eval,42,accuracy,0.506270,stage=no_finetune
2026-03-11T01:47:05,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,512,32,bf16,fwsvd,per_head,,,naive,compress_eval,42,accuracy,0.410714,stage=no_finetune
2026-03-11T01:47:05,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,512,32,bf16,fwsvd,per_head,,,sdpa,compress_eval,42,accuracy,0.410714,stage=no_finetune sdpa_path=flash
2026-03-11T01:47:05,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,512,32,bf16,fwsvd,per_head,,,flashsvd15,compress_eval,42,accuracy,0.392857,stage=no_finetune
2026-03-11T01:48:08,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,512,32,bf16,drone,per_head,,,naive,compress_eval,42,accuracy,0.621713,stage=no_finetune
2026-03-11T01:48:08,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,512,32,bf16,drone,per_head,,,sdpa,compress_eval,42,accuracy,0.621713,stage=no_finetune sdpa_path=flash
2026-03-11T01:48:08,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,512,32,bf16,drone,per_head,,,flashsvd15,compress_eval,42,accuracy,0.621713,stage=no_finetune
2026-03-11T01:48:31,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,512,32,bf16,drone,per_head,,,naive,compress_eval,42,accuracy,0.527076,stage=no_finetune
2026-03-11T01:48:31,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,512,32,bf16,drone,per_head,,,sdpa,compress_eval,42,accuracy,0.527076,stage=no_finetune sdpa_path=flash
2026-03-11T01:48:31,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,512,32,bf16,drone,per_head,,,flashsvd15,compress_eval,42,accuracy,0.527076,stage=no_finetune
2026-03-11T01:49:09,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,512,32,bf16,drone,per_head,,,naive,compress_eval,42,accuracy,0.464286,stage=no_finetune
2026-03-11T01:49:09,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,512,32,bf16,drone,per_head,,,sdpa,compress_eval,42,accuracy,0.464286,stage=no_finetune sdpa_path=flash
2026-03-11T01:49:09,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,512,32,bf16,drone,per_head,,,flashsvd15,compress_eval,42,accuracy,0.464286,stage=no_finetune
2026-03-11T01:50:28,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,512,32,bf16,adasvd,per_head,,0.527,naive,compress_eval,42,accuracy,0.583486,stage=no_finetune
2026-03-11T01:50:28,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,512,32,bf16,adasvd,per_head,,0.527,sdpa,compress_eval,42,accuracy,0.583486,stage=no_finetune sdpa_path=flash
2026-03-11T01:50:28,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,512,32,bf16,adasvd,per_head,,0.527,flashsvd15,compress_eval,42,accuracy,0.584709,stage=no_finetune
2026-03-11T01:50:58,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,512,32,bf16,adasvd,per_head,,0.527,naive,compress_eval,42,accuracy,0.527076,stage=no_finetune
2026-03-11T01:50:58,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,512,32,bf16,adasvd,per_head,,0.527,sdpa,compress_eval,42,accuracy,0.527076,stage=no_finetune sdpa_path=flash
2026-03-11T01:50:58,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,512,32,bf16,adasvd,per_head,,0.527,flashsvd15,compress_eval,42,accuracy,0.527076,stage=no_finetune
2026-03-11T01:51:35,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,512,32,bf16,adasvd,per_head,,0.527,naive,compress_eval,42,accuracy,0.521944,stage=no_finetune
2026-03-11T01:51:35,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,512,32,bf16,adasvd,per_head,,0.527,sdpa,compress_eval,42,accuracy,0.521944,stage=no_finetune sdpa_path=flash
2026-03-11T01:51:35,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,512,32,bf16,adasvd,per_head,,0.527,flashsvd15,compress_eval,42,accuracy,0.521944,stage=no_finetune
2026-03-11T01:52:01,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,512,32,bf16,adasvd,per_head,,0.527,naive,compress_eval,42,accuracy,0.660714,stage=no_finetune
2026-03-11T01:52:01,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,512,32,bf16,adasvd,per_head,,0.527,sdpa,compress_eval,42,accuracy,0.660714,stage=no_finetune sdpa_path=flash
2026-03-11T01:52:01,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,512,32,bf16,adasvd,per_head,,0.527,flashsvd15,compress_eval,42,accuracy,0.660714,stage=no_finetune
2026-03-11T01:57:15,answerdotai/ModernBERT-base,hans,validation,512,32,bf16,svd,per_head,,,naive,compress_eval,42,accuracy,0.515067,stage=no_finetune
2026-03-11T01:57:15,answerdotai/ModernBERT-base,hans,validation,512,32,bf16,svd,per_head,,,sdpa,compress_eval,42,accuracy,0.515067,stage=no_finetune sdpa_path=flash
2026-03-11T01:57:15,answerdotai/ModernBERT-base,hans,validation,512,32,bf16,svd,per_head,,,flashsvd15,compress_eval,42,accuracy,0.515400,stage=no_finetune
2026-03-11T01:58:10,compressed_models/modernbert/dense/mnli/pretrained_base,copa,validation,512,32,bf16,fwsvd,per_head,,,naive,compress_eval,42,accuracy,0.490000,stage=no_finetune
2026-03-11T01:58:10,compressed_models/modernbert/dense/mnli/pretrained_base,copa,validation,512,32,bf16,fwsvd,per_head,,,sdpa,compress_eval,42,accuracy,0.490000,stage=no_finetune sdpa_path=flash
2026-03-11T01:58:10,compressed_models/modernbert/dense/mnli/pretrained_base,copa,validation,512,32,bf16,fwsvd,per_head,,,flashsvd15,compress_eval,42,accuracy,0.490000,stage=no_finetune
2026-03-11T01:58:41,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r1,validation,512,32,bf16,fwsvd,per_head,,,naive,compress_eval,42,accuracy,0.348000,stage=no_finetune
2026-03-11T01:58:41,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r1,validation,512,32,bf16,fwsvd,per_head,,,sdpa,compress_eval,42,accuracy,0.348000,stage=no_finetune sdpa_path=flash
2026-03-11T01:58:41,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r1,validation,512,32,bf16,fwsvd,per_head,,,flashsvd15,compress_eval,42,accuracy,0.345000,stage=no_finetune
2026-03-11T01:59:11,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r2,validation,512,32,bf16,fwsvd,per_head,,,naive,compress_eval,42,accuracy,0.358000,stage=no_finetune
2026-03-11T01:59:11,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r2,validation,512,32,bf16,fwsvd,per_head,,,sdpa,compress_eval,42,accuracy,0.358000,stage=no_finetune sdpa_path=flash
2026-03-11T01:59:11,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r2,validation,512,32,bf16,fwsvd,per_head,,,flashsvd15,compress_eval,42,accuracy,0.354000,stage=no_finetune
2026-03-11T01:59:43,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r3,validation,512,32,bf16,fwsvd,per_head,,,naive,compress_eval,42,accuracy,0.341667,stage=no_finetune
2026-03-11T01:59:43,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r3,validation,512,32,bf16,fwsvd,per_head,,,sdpa,compress_eval,42,accuracy,0.341667,stage=no_finetune sdpa_path=flash
2026-03-11T01:59:43,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r3,validation,512,32,bf16,fwsvd,per_head,,,flashsvd15,compress_eval,42,accuracy,0.344167,stage=no_finetune
2026-03-11T02:01:32,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,512,32,bf16,svd,per_head,,,naive,compress_eval,42,accuracy,0.607645,stage=no_finetune
2026-03-11T02:01:32,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,512,32,bf16,svd,per_head,,,sdpa,compress_eval,42,accuracy,0.607645,stage=no_finetune sdpa_path=flash
2026-03-11T02:01:32,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,512,32,bf16,svd,per_head,,,flashsvd15,compress_eval,42,accuracy,0.607951,stage=no_finetune
2026-03-11T02:01:56,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,512,32,bf16,svd,per_head,,,naive,compress_eval,42,accuracy,0.465704,stage=no_finetune
2026-03-11T02:01:56,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,512,32,bf16,svd,per_head,,,sdpa,compress_eval,42,accuracy,0.465704,stage=no_finetune sdpa_path=flash
2026-03-11T02:01:56,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,512,32,bf16,svd,per_head,,,flashsvd15,compress_eval,42,accuracy,0.472924,stage=no_finetune
2026-03-11T02:02:24,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,512,32,bf16,svd,per_head,,,naive,compress_eval,42,accuracy,0.501567,stage=no_finetune
2026-03-11T02:02:24,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,512,32,bf16,svd,per_head,,,sdpa,compress_eval,42,accuracy,0.501567,stage=no_finetune sdpa_path=flash
2026-03-11T02:02:24,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,512,32,bf16,svd,per_head,,,flashsvd15,compress_eval,42,accuracy,0.501567,stage=no_finetune
2026-03-11T02:02:44,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,512,32,bf16,svd,per_head,,,naive,compress_eval,42,accuracy,0.410714,stage=no_finetune
2026-03-11T02:02:44,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,512,32,bf16,svd,per_head,,,sdpa,compress_eval,42,accuracy,0.410714,stage=no_finetune sdpa_path=flash
2026-03-11T02:02:44,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,512,32,bf16,svd,per_head,,,flashsvd15,compress_eval,42,accuracy,0.410714,stage=no_finetune
2026-03-11T02:03:48,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,512,32,bf16,fwsvd,per_head,,,naive,compress_eval,42,accuracy,0.618960,stage=no_finetune
2026-03-11T02:03:48,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,512,32,bf16,fwsvd,per_head,,,sdpa,compress_eval,42,accuracy,0.618960,stage=no_finetune sdpa_path=flash
2026-03-11T02:03:48,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,512,32,bf16,fwsvd,per_head,,,flashsvd15,compress_eval,42,accuracy,0.619572,stage=no_finetune
2026-03-11T02:04:12,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,512,32,bf16,fwsvd,per_head,,,naive,compress_eval,42,accuracy,0.465704,stage=no_finetune
2026-03-11T02:04:12,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,512,32,bf16,fwsvd,per_head,,,sdpa,compress_eval,42,accuracy,0.465704,stage=no_finetune sdpa_path=flash
2026-03-11T02:04:12,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,512,32,bf16,fwsvd,per_head,,,flashsvd15,compress_eval,42,accuracy,0.465704,stage=no_finetune
2026-03-11T02:04:38,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,512,32,bf16,fwsvd,per_head,,,naive,compress_eval,42,accuracy,0.498433,stage=no_finetune
2026-03-11T02:04:38,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,512,32,bf16,fwsvd,per_head,,,sdpa,compress_eval,42,accuracy,0.498433,stage=no_finetune sdpa_path=flash
2026-03-11T02:04:38,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,512,32,bf16,fwsvd,per_head,,,flashsvd15,compress_eval,42,accuracy,0.506270,stage=no_finetune
2026-03-11T02:04:58,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,512,32,bf16,fwsvd,per_head,,,naive,compress_eval,42,accuracy,0.410714,stage=no_finetune
2026-03-11T02:04:58,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,512,32,bf16,fwsvd,per_head,,,sdpa,compress_eval,42,accuracy,0.410714,stage=no_finetune sdpa_path=flash
2026-03-11T02:04:58,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,512,32,bf16,fwsvd,per_head,,,flashsvd15,compress_eval,42,accuracy,0.392857,stage=no_finetune
2026-03-11T02:06:06,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,512,32,bf16,drone,per_head,,,naive,compress_eval,42,accuracy,0.621713,stage=no_finetune
2026-03-11T02:06:06,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,512,32,bf16,drone,per_head,,,sdpa,compress_eval,42,accuracy,0.621713,stage=no_finetune sdpa_path=flash
2026-03-11T02:06:06,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,512,32,bf16,drone,per_head,,,flashsvd15,compress_eval,42,accuracy,0.621713,stage=no_finetune
2026-03-11T02:06:29,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,512,32,bf16,drone,per_head,,,naive,compress_eval,42,accuracy,0.527076,stage=no_finetune
2026-03-11T02:06:29,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,512,32,bf16,drone,per_head,,,sdpa,compress_eval,42,accuracy,0.527076,stage=no_finetune sdpa_path=flash
2026-03-11T02:06:29,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,512,32,bf16,drone,per_head,,,flashsvd15,compress_eval,42,accuracy,0.527076,stage=no_finetune
2026-03-11T02:07:07,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,512,32,bf16,drone,per_head,,,naive,compress_eval,42,accuracy,0.464286,stage=no_finetune
2026-03-11T02:07:07,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,512,32,bf16,drone,per_head,,,sdpa,compress_eval,42,accuracy,0.464286,stage=no_finetune sdpa_path=flash
2026-03-11T02:07:07,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,512,32,bf16,drone,per_head,,,flashsvd15,compress_eval,42,accuracy,0.410714,stage=no_finetune
2026-03-11T02:08:27,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,512,32,bf16,adasvd,per_head,,0.527,naive,compress_eval,42,accuracy,0.583486,stage=no_finetune
2026-03-11T02:08:27,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,512,32,bf16,adasvd,per_head,,0.527,sdpa,compress_eval,42,accuracy,0.583486,stage=no_finetune sdpa_path=flash
2026-03-11T02:08:27,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,512,32,bf16,adasvd,per_head,,0.527,flashsvd15,compress_eval,42,accuracy,0.584709,stage=no_finetune
2026-03-11T02:08:58,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,512,32,bf16,adasvd,per_head,,0.527,naive,compress_eval,42,accuracy,0.527076,stage=no_finetune
2026-03-11T02:08:58,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,512,32,bf16,adasvd,per_head,,0.527,sdpa,compress_eval,42,accuracy,0.527076,stage=no_finetune sdpa_path=flash
2026-03-11T02:08:58,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,512,32,bf16,adasvd,per_head,,0.527,flashsvd15,compress_eval,42,accuracy,0.527076,stage=no_finetune
2026-03-11T02:09:34,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,512,32,bf16,adasvd,per_head,,0.527,naive,compress_eval,42,accuracy,0.521944,stage=no_finetune
2026-03-11T02:09:34,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,512,32,bf16,adasvd,per_head,,0.527,sdpa,compress_eval,42,accuracy,0.521944,stage=no_finetune sdpa_path=flash
2026-03-11T02:09:34,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,512,32,bf16,adasvd,per_head,,0.527,flashsvd15,compress_eval,42,accuracy,0.521944,stage=no_finetune
2026-03-11T02:13:26,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,512,32,bf16,svd,per_head,,,naive,compress_eval,42,accuracy,0.607645,stage=no_finetune
2026-03-11T02:13:26,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,512,32,bf16,svd,per_head,,,sdpa,compress_eval,42,accuracy,0.607645,stage=no_finetune sdpa_path=flash
2026-03-11T02:13:26,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,512,32,bf16,svd,per_head,,,flashsvd15,compress_eval,42,accuracy,0.607951,stage=no_finetune
2026-03-11T02:13:50,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,512,32,bf16,svd,per_head,,,naive,compress_eval,42,accuracy,0.465704,stage=no_finetune
2026-03-11T02:13:50,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,512,32,bf16,svd,per_head,,,sdpa,compress_eval,42,accuracy,0.465704,stage=no_finetune sdpa_path=flash
2026-03-11T02:13:50,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,512,32,bf16,svd,per_head,,,flashsvd15,compress_eval,42,accuracy,0.472924,stage=no_finetune
2026-03-11T02:14:16,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,512,32,bf16,svd,per_head,,,naive,compress_eval,42,accuracy,0.501567,stage=no_finetune
2026-03-11T02:14:16,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,512,32,bf16,svd,per_head,,,sdpa,compress_eval,42,accuracy,0.501567,stage=no_finetune sdpa_path=flash
2026-03-11T02:14:16,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,512,32,bf16,svd,per_head,,,flashsvd15,compress_eval,42,accuracy,0.501567,stage=no_finetune
2026-03-11T02:14:36,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,512,32,bf16,svd,per_head,,,naive,compress_eval,42,accuracy,0.410714,stage=no_finetune
2026-03-11T02:14:36,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,512,32,bf16,svd,per_head,,,sdpa,compress_eval,42,accuracy,0.410714,stage=no_finetune sdpa_path=flash
2026-03-11T02:14:36,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,512,32,bf16,svd,per_head,,,flashsvd15,compress_eval,42,accuracy,0.410714,stage=no_finetune
2026-03-11T02:15:38,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,512,32,bf16,fwsvd,per_head,,,naive,compress_eval,42,accuracy,0.618960,stage=no_finetune
2026-03-11T02:15:38,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,512,32,bf16,fwsvd,per_head,,,sdpa,compress_eval,42,accuracy,0.618960,stage=no_finetune sdpa_path=flash
2026-03-11T02:15:38,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,512,32,bf16,fwsvd,per_head,,,flashsvd15,compress_eval,42,accuracy,0.619572,stage=no_finetune
2026-03-11T02:16:01,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,512,32,bf16,fwsvd,per_head,,,naive,compress_eval,42,accuracy,0.465704,stage=no_finetune
2026-03-11T02:16:01,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,512,32,bf16,fwsvd,per_head,,,sdpa,compress_eval,42,accuracy,0.465704,stage=no_finetune sdpa_path=flash
2026-03-11T02:16:01,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,512,32,bf16,fwsvd,per_head,,,flashsvd15,compress_eval,42,accuracy,0.465704,stage=no_finetune
2026-03-11T02:16:27,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,512,32,bf16,fwsvd,per_head,,,naive,compress_eval,42,accuracy,0.498433,stage=no_finetune
2026-03-11T02:16:27,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,512,32,bf16,fwsvd,per_head,,,sdpa,compress_eval,42,accuracy,0.498433,stage=no_finetune sdpa_path=flash
2026-03-11T02:16:27,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,512,32,bf16,fwsvd,per_head,,,flashsvd15,compress_eval,42,accuracy,0.495298,stage=no_finetune
2026-03-11T02:16:46,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,512,32,bf16,fwsvd,per_head,,,naive,compress_eval,42,accuracy,0.410714,stage=no_finetune
2026-03-11T02:16:46,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,512,32,bf16,fwsvd,per_head,,,sdpa,compress_eval,42,accuracy,0.410714,stage=no_finetune sdpa_path=flash
2026-03-11T02:16:46,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,512,32,bf16,fwsvd,per_head,,,flashsvd15,compress_eval,42,accuracy,0.392857,stage=no_finetune
2026-03-11T02:17:51,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,512,32,bf16,drone,per_head,,,naive,compress_eval,42,accuracy,0.621713,stage=no_finetune
2026-03-11T02:17:51,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,512,32,bf16,drone,per_head,,,sdpa,compress_eval,42,accuracy,0.621713,stage=no_finetune sdpa_path=flash
2026-03-11T02:17:51,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,512,32,bf16,drone,per_head,,,flashsvd15,compress_eval,42,accuracy,0.621713,stage=no_finetune
2026-03-11T02:18:15,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,512,32,bf16,drone,per_head,,,naive,compress_eval,42,accuracy,0.527076,stage=no_finetune
2026-03-11T02:18:15,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,512,32,bf16,drone,per_head,,,sdpa,compress_eval,42,accuracy,0.527076,stage=no_finetune sdpa_path=flash
2026-03-11T02:18:15,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,512,32,bf16,drone,per_head,,,flashsvd15,compress_eval,42,accuracy,0.527076,stage=no_finetune
2026-03-11T02:18:52,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,512,32,bf16,drone,per_head,,,naive,compress_eval,42,accuracy,0.464286,stage=no_finetune
2026-03-11T02:18:52,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,512,32,bf16,drone,per_head,,,sdpa,compress_eval,42,accuracy,0.464286,stage=no_finetune sdpa_path=flash
2026-03-11T02:18:52,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,512,32,bf16,drone,per_head,,,flashsvd15,compress_eval,42,accuracy,0.464286,stage=no_finetune
2026-03-11T02:20:12,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,512,32,bf16,adasvd,per_head,,0.527,naive,compress_eval,42,accuracy,0.583486,stage=no_finetune
2026-03-11T02:20:12,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,512,32,bf16,adasvd,per_head,,0.527,sdpa,compress_eval,42,accuracy,0.583486,stage=no_finetune sdpa_path=flash
2026-03-11T02:20:12,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,512,32,bf16,adasvd,per_head,,0.527,flashsvd15,compress_eval,42,accuracy,0.584709,stage=no_finetune
2026-03-11T02:20:42,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,512,32,bf16,adasvd,per_head,,0.527,naive,compress_eval,42,accuracy,0.527076,stage=no_finetune
2026-03-11T02:20:42,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,512,32,bf16,adasvd,per_head,,0.527,sdpa,compress_eval,42,accuracy,0.527076,stage=no_finetune sdpa_path=flash
