timestamp,model_id,rank_config,git_commit,task,method,backend,sdpa_path,dtype,seq_len,batch_size,input_mode,synthetic_seed,synthetic_vocab_size,useful_flops_abs,rank_pad_flops_abs,total_flops_abs,useful_tflop_rate,rank_pad_tflop_rate,achieved_tflop_rate,rank_pad_pct,seq_pad_pct,avg_eff_tokens,arith_intensity,latency_ms,latency_ms_std,throughput_sps,throughput_sps_std,n_repeats,peak_mem_mb,mfu
2026-03-04T16:42:56,textattack/bert-base-uncased-SST-2,ra48_rf256_rw208_per_head,192d147,sst2,svd,naive,,bf16,512,32,synthetic,42,30522,1.6718,0.2561,1.9279,32.709,5.010,37.719,13.28,0.00,512.0,159.9,51.11,0.00,626.1,0.0,3,989.2,0.0515
2026-03-04T16:43:13,textattack/bert-base-uncased-SST-2,ra48_rf256_rw208_per_head,192d147,sst2,svd,sdpa,flash,bf16,512,32,real,,,1.6718,0.2561,1.9279,63.587,9.740,73.327,13.28,95.11,25.0,159.9,26.29,0.10,1217.1,4.6,3,621.2,0.1000
2026-03-04T16:43:29,textattack/bert-base-uncased-SST-2,ra48_rf256_rw208_per_head,192d147,sst2,svd,sdpa,flash,bf16,512,32,synthetic,42,30522,1.6718,0.2561,1.9279,66.045,10.117,76.162,13.28,0.00,512.0,159.9,25.31,0.01,1264.2,0.5,3,605.2,0.1039
2026-03-04T16:43:50,textattack/bert-base-uncased-SST-2,ra48_rf256_rw208_per_head,192d147,sst2,svd,flashsvd,,bf16,512,32,real,,,1.6718,0.2561,1.9279,37.945,5.812,43.757,13.28,95.11,25.0,159.9,44.06,0.05,726.3,0.8,3,357.4,0.0597
2026-03-04T16:44:09,textattack/bert-base-uncased-SST-2,ra48_rf256_rw208_per_head,192d147,sst2,svd,flashsvd,,bf16,512,32,synthetic,42,30522,1.6718,0.2561,1.9279,37.587,5.758,43.344,13.28,0.00,512.0,159.9,44.48,0.06,719.4,1.0,3,341.4,0.0591
2026-03-04T16:44:26,textattack/bert-base-uncased-SST-2,ra48_rf256_rw208_per_head,192d147,sst2,svd,flashsvd15,,bf16,512,32,real,,,1.6718,0.2561,1.9279,75.098,11.504,86.602,13.28,95.11,25.0,159.9,22.26,0.04,1437.4,2.4,3,358.8,0.1181
2026-03-04T16:44:42,textattack/bert-base-uncased-SST-2,ra48_rf256_rw208_per_head,192d147,sst2,svd,flashsvd15,,bf16,512,32,synthetic,42,30522,1.6718,0.2561,1.9279,74.017,11.338,85.355,13.28,0.00,512.0,159.9,22.59,0.05,1416.8,3.4,3,342.8,0.1164
2026-03-04T16:45:06,textattack/bert-base-uncased-SST-2,ra48_rf256_rw208_per_head,192d147,sst2,fwsvd,naive,,bf16,512,32,real,,,1.6718,0.2561,1.9279,25.798,3.952,29.750,13.28,95.11,25.0,159.9,64.80,0.15,493.8,1.1,3,1005.2,0.0406
2026-03-04T16:45:26,textattack/bert-base-uncased-SST-2,ra48_rf256_rw208_per_head,192d147,sst2,fwsvd,naive,,bf16,512,32,synthetic,42,30522,1.6718,0.2561,1.9279,32.694,5.008,37.702,13.28,0.00,512.0,159.9,51.13,0.07,625.8,0.9,3,989.2,0.0514
2026-03-04T16:45:44,textattack/bert-base-uncased-SST-2,ra48_rf256_rw208_per_head,192d147,sst2,fwsvd,sdpa,flash,bf16,512,32,real,,,1.6718,0.2561,1.9279,63.479,9.724,73.202,13.28,95.11,25.0,159.9,26.34,0.09,1215.0,4.0,3,621.2,0.0999
2026-03-04T16:45:58,textattack/bert-base-uncased-SST-2,ra48_rf256_rw208_per_head,192d147,sst2,fwsvd,sdpa,flash,bf16,512,32,synthetic,42,30522,1.6718,0.2561,1.9279,65.937,10.100,76.037,13.28,0.00,512.0,159.9,25.35,0.01,1262.1,0.3,3,605.2,0.1037
2026-03-04T16:46:20,textattack/bert-base-uncased-SST-2,ra48_rf256_rw208_per_head,192d147,sst2,fwsvd,flashsvd,,bf16,512,32,real,,,1.6718,0.2561,1.9279,37.870,5.801,43.671,13.28,95.11,25.0,159.9,44.15,0.02,724.9,0.4,3,357.4,0.0596
2026-03-04T16:46:39,textattack/bert-base-uncased-SST-2,ra48_rf256_rw208_per_head,192d147,sst2,fwsvd,flashsvd,,bf16,512,32,synthetic,42,30522,1.6718,0.2561,1.9279,37.514,5.746,43.260,13.28,0.00,512.0,159.9,44.57,0.10,718.0,1.6,3,341.4,0.0590
2026-03-04T16:46:57,textattack/bert-base-uncased-SST-2,ra48_rf256_rw208_per_head,192d147,sst2,fwsvd,flashsvd15,,bf16,512,32,real,,,1.6718,0.2561,1.9279,74.928,11.477,86.405,13.28,95.11,25.0,159.9,22.31,0.06,1434.2,4.0,3,358.8,0.1179
2026-03-04T16:47:12,textattack/bert-base-uncased-SST-2,ra48_rf256_rw208_per_head,192d147,sst2,fwsvd,flashsvd15,,bf16,512,32,synthetic,42,30522,1.6718,0.2561,1.9279,74.108,11.352,85.460,13.28,0.00,512.0,159.9,22.56,0.03,1418.5,2.0,3,342.8,0.1166
2026-03-04T16:47:35,textattack/bert-base-uncased-SST-2,ra48_rf256_rw208_per_head,192d147,sst2,drone,naive,,bf16,512,32,real,,,1.6718,0.2561,1.9279,25.828,3.956,29.784,13.28,95.11,25.0,159.9,64.73,0.02,494.4,0.1,3,1005.2,0.0406
2026-03-04T16:47:55,textattack/bert-base-uncased-SST-2,ra48_rf256_rw208_per_head,192d147,sst2,drone,naive,,bf16,512,32,synthetic,42,30522,1.6718,0.2561,1.9279,32.668,5.004,37.672,13.28,0.00,512.0,159.9,51.18,0.10,625.3,1.2,3,989.2,0.0514
2026-03-04T16:48:13,textattack/bert-base-uncased-SST-2,ra48_rf256_rw208_per_head,192d147,sst2,drone,sdpa,flash,bf16,512,32,real,,,1.6718,0.2561,1.9279,63.441,9.718,73.159,13.28,95.11,25.0,159.9,26.35,0.07,1214.3,3.4,3,621.2,0.0998
2026-03-04T16:48:28,textattack/bert-base-uncased-SST-2,ra48_rf256_rw208_per_head,192d147,sst2,drone,sdpa,flash,bf16,512,32,synthetic,42,30522,1.6718,0.2561,1.9279,66.067,10.120,76.187,13.28,0.00,512.0,159.9,25.30,0.02,1264.6,1.0,3,605.2,0.1039
2026-03-04T16:48:49,textattack/bert-base-uncased-SST-2,ra48_rf256_rw208_per_head,192d147,sst2,drone,flashsvd,,bf16,512,32,real,,,1.6718,0.2561,1.9279,37.876,5.802,43.677,13.28,95.11,25.0,159.9,44.14,0.08,725.0,1.3,3,357.4,0.0596
2026-03-04T16:49:08,textattack/bert-base-uncased-SST-2,ra48_rf256_rw208_per_head,192d147,sst2,drone,flashsvd,,bf16,512,32,synthetic,42,30522,1.6718,0.2561,1.9279,37.560,5.753,43.313,13.28,0.00,512.0,159.9,44.51,0.04,718.9,0.7,3,341.4,0.0591
2026-03-04T16:49:26,textattack/bert-base-uncased-SST-2,ra48_rf256_rw208_per_head,192d147,sst2,drone,flashsvd15,,bf16,512,32,real,,,1.6718,0.2561,1.9279,75.166,11.514,86.680,13.28,95.11,25.0,159.9,22.24,0.11,1438.8,7.2,3,358.8,0.1183
2026-03-04T16:49:40,textattack/bert-base-uncased-SST-2,ra48_rf256_rw208_per_head,192d147,sst2,drone,flashsvd15,,bf16,512,32,synthetic,42,30522,1.6718,0.2561,1.9279,74.229,11.370,85.600,13.28,0.00,512.0,159.9,22.52,0.05,1420.8,2.9,3,342.8,0.1168
2026-03-04T16:50:05,textattack/bert-base-uncased-SST-2,b0.527_per_head,192d147,sst2,adasvd,naive,,bf16,512,32,real,,,1.8684,0.0793,1.9476,28.470,1.208,29.678,4.07,95.11,25.0,161.2,65.63,0.12,487.6,0.9,3,1012.2,0.0405
2026-03-04T16:50:23,textattack/bert-base-uncased-SST-2,b0.527_per_head,192d147,sst2,adasvd,naive,,bf16,512,32,synthetic,42,30522,1.8684,0.0793,1.9476,36.110,1.532,37.643,4.07,0.00,512.0,161.2,51.74,0.00,618.5,0.0,3,996.6,0.0514
2026-03-04T16:50:41,textattack/bert-base-uncased-SST-2,b0.527_per_head,192d147,sst2,adasvd,sdpa,flash,bf16,512,32,real,,,1.8684,0.0793,1.9476,67.969,2.884,70.853,4.07,95.11,25.0,161.2,27.49,0.04,1164.1,1.6,3,628.2,0.0967
2026-03-04T16:50:54,textattack/bert-base-uncased-SST-2,b0.527_per_head,192d147,sst2,adasvd,sdpa,flash,bf16,512,32,synthetic,42,30522,1.8684,0.0793,1.9476,70.648,2.997,73.645,4.07,0.00,512.0,161.2,26.45,0.04,1210.0,1.7,3,612.6,0.1005
2026-03-04T16:51:16,textattack/bert-base-uncased-SST-2,b0.527_per_head,192d147,sst2,adasvd,flashsvd,,bf16,512,32,real,,,1.8684,0.0793,1.9476,41.457,1.759,43.216,4.07,95.11,25.0,161.2,45.07,0.04,710.0,0.7,3,366.7,0.0590
2026-03-04T16:51:35,textattack/bert-base-uncased-SST-2,b0.527_per_head,192d147,sst2,adasvd,flashsvd,,bf16,512,32,synthetic,42,30522,1.8684,0.0793,1.9476,41.283,1.752,43.034,4.07,0.00,512.0,161.2,45.26,0.04,707.1,0.7,3,351.1,0.0587
2026-03-04T16:51:53,textattack/bert-base-uncased-SST-2,b0.527_per_head,192d147,sst2,adasvd,flashsvd15,,bf16,512,32,real,,,1.8684,0.0793,1.9476,91.590,3.886,95.476,4.07,95.11,25.0,161.2,20.40,0.03,1568.7,2.5,3,365.5,0.1303
2026-03-04T16:52:09,textattack/bert-base-uncased-SST-2,b0.527_per_head,192d147,sst2,adasvd,flashsvd15,,bf16,512,32,synthetic,42,30522,1.8684,0.0793,1.9476,88.665,3.762,92.427,4.07,0.00,512.0,161.2,21.07,0.06,1518.6,4.5,3,349.9,0.1261
2026-03-04T16:52:33,textattack/bert-base-uncased-MRPC,ra48_rf256_rw208_per_head,192d147,mrpc,svd,naive,,bf16,512,32,real,,,1.6718,0.2561,1.9279,25.775,3.948,29.724,13.28,89.59,53.3,159.9,64.86,0.13,493.4,1.0,3,1005.2,0.0406
2026-03-04T16:52:53,textattack/bert-base-uncased-MRPC,ra48_rf256_rw208_per_head,192d147,mrpc,svd,naive,,bf16,512,32,synthetic,42,30522,1.6718,0.2561,1.9279,32.692,5.008,37.700,13.28,0.00,512.0,159.9,51.14,0.06,625.8,0.8,3,989.2,0.0514
2026-03-04T16:53:11,textattack/bert-base-uncased-MRPC,ra48_rf256_rw208_per_head,192d147,mrpc,svd,sdpa,flash,bf16,512,32,real,,,1.6718,0.2561,1.9279,63.360,9.705,73.066,13.28,89.59,53.3,159.9,26.39,0.02,1212.8,0.8,3,621.2,0.0997
2026-03-04T16:53:25,textattack/bert-base-uncased-MRPC,ra48_rf256_rw208_per_head,192d147,mrpc,svd,sdpa,flash,bf16,512,32,synthetic,42,30522,1.6718,0.2561,1.9279,66.058,10.119,76.177,13.28,0.00,512.0,159.9,25.31,0.04,1264.4,1.8,3,605.2,0.1039
2026-03-04T16:53:45,textattack/bert-base-uncased-MRPC,ra48_rf256_rw208_per_head,192d147,mrpc,svd,flashsvd,,bf16,512,32,real,,,1.6718,0.2561,1.9279,37.928,5.810,43.738,13.28,89.59,53.3,159.9,44.08,0.04,726.0,0.6,3,357.4,0.0597
2026-03-04T16:54:04,textattack/bert-base-uncased-MRPC,ra48_rf256_rw208_per_head,192d147,mrpc,svd,flashsvd,,bf16,512,32,synthetic,42,30522,1.6718,0.2561,1.9279,37.555,5.753,43.308,13.28,0.00,512.0,159.9,44.52,0.05,718.8,0.8,3,341.4,0.0591
2026-03-04T16:54:22,textattack/bert-base-uncased-MRPC,ra48_rf256_rw208_per_head,192d147,mrpc,svd,flashsvd15,,bf16,512,32,real,,,1.6718,0.2561,1.9279,75.114,11.506,86.620,13.28,89.59,53.3,159.9,22.26,0.10,1437.8,6.2,3,359.9,0.1182
2026-03-04T16:54:38,textattack/bert-base-uncased-MRPC,ra48_rf256_rw208_per_head,192d147,mrpc,svd,flashsvd15,,bf16,512,32,synthetic,42,30522,1.6718,0.2561,1.9279,73.973,11.331,85.304,13.28,0.00,512.0,159.9,22.60,0.04,1415.9,2.7,3,342.8,0.1164
2026-03-04T16:55:01,textattack/bert-base-uncased-MRPC,ra48_rf256_rw208_per_head,192d147,mrpc,fwsvd,naive,,bf16,512,32,real,,,1.6718,0.2561,1.9279,25.792,3.951,29.742,13.28,89.59,53.3,159.9,64.82,0.14,493.7,1.1,3,1005.2,0.0406
2026-03-04T16:55:21,textattack/bert-base-uncased-MRPC,ra48_rf256_rw208_per_head,192d147,mrpc,fwsvd,naive,,bf16,512,32,synthetic,42,30522,1.6718,0.2561,1.9279,32.663,5.003,37.667,13.28,0.00,512.0,159.9,51.18,0.07,625.2,0.9,3,989.2,0.0514
2026-03-04T16:55:40,textattack/bert-base-uncased-MRPC,ra48_rf256_rw208_per_head,192d147,mrpc,fwsvd,sdpa,flash,bf16,512,32,real,,,1.6718,0.2561,1.9279,63.373,9.707,73.081,13.28,89.59,53.3,159.9,26.38,0.02,1213.0,0.7,3,621.2,0.0997
2026-03-04T16:55:55,textattack/bert-base-uncased-MRPC,ra48_rf256_rw208_per_head,192d147,mrpc,fwsvd,sdpa,flash,bf16,512,32,synthetic,42,30522,1.6718,0.2561,1.9279,65.872,10.090,75.962,13.28,0.00,512.0,159.9,25.38,0.05,1260.8,2.6,3,605.2,0.1036
2026-03-04T16:56:16,textattack/bert-base-uncased-MRPC,ra48_rf256_rw208_per_head,192d147,mrpc,fwsvd,flashsvd,,bf16,512,32,real,,,1.6718,0.2561,1.9279,37.804,5.791,43.594,13.28,89.59,53.3,159.9,44.22,0.07,723.6,1.2,3,357.4,0.0595
2026-03-04T16:56:34,textattack/bert-base-uncased-MRPC,ra48_rf256_rw208_per_head,192d147,mrpc,fwsvd,flashsvd,,bf16,512,32,synthetic,42,30522,1.6718,0.2561,1.9279,37.568,5.755,43.323,13.28,0.00,512.0,159.9,44.50,0.09,719.1,1.5,3,341.4,0.0591
2026-03-04T16:56:53,textattack/bert-base-uncased-MRPC,ra48_rf256_rw208_per_head,192d147,mrpc,fwsvd,flashsvd15,,bf16,512,32,real,,,1.6718,0.2561,1.9279,75.093,11.503,86.595,13.28,89.59,53.3,159.9,22.26,0.10,1437.4,6.7,3,359.9,0.1181
2026-03-04T16:57:09,textattack/bert-base-uncased-MRPC,ra48_rf256_rw208_per_head,192d147,mrpc,fwsvd,flashsvd15,,bf16,512,32,synthetic,42,30522,1.6718,0.2561,1.9279,73.826,11.309,85.134,13.28,0.00,512.0,159.9,22.65,0.02,1413.1,1.2,3,342.8,0.1161
2026-03-04T16:57:31,textattack/bert-base-uncased-MRPC,ra48_rf256_rw208_per_head,192d147,mrpc,drone,naive,,bf16,512,32,real,,,1.6718,0.2561,1.9279,25.813,3.954,29.767,13.28,89.59,53.3,159.9,64.77,0.14,494.1,1.1,3,1005.2,0.0406
2026-03-04T16:57:52,textattack/bert-base-uncased-MRPC,ra48_rf256_rw208_per_head,192d147,mrpc,drone,naive,,bf16,512,32,synthetic,42,30522,1.6718,0.2561,1.9279,32.674,5.005,37.679,13.28,0.00,512.0,159.9,51.17,0.10,625.4,1.2,3,989.2,0.0514
2026-03-04T16:58:11,textattack/bert-base-uncased-MRPC,ra48_rf256_rw208_per_head,192d147,mrpc,drone,sdpa,flash,bf16,512,32,real,,,1.6718,0.2561,1.9279,63.547,9.734,73.281,13.28,89.59,53.3,159.9,26.31,0.08,1216.3,3.5,3,621.2,0.1000
2026-03-04T16:58:26,textattack/bert-base-uncased-MRPC,ra48_rf256_rw208_per_head,192d147,mrpc,drone,sdpa,flash,bf16,512,32,synthetic,42,30522,1.6718,0.2561,1.9279,66.255,10.149,76.404,13.28,0.00,512.0,159.9,25.23,0.01,1268.2,0.4,3,605.2,0.1042
2026-03-04T16:58:47,textattack/bert-base-uncased-MRPC,ra48_rf256_rw208_per_head,192d147,mrpc,drone,flashsvd,,bf16,512,32,real,,,1.6718,0.2561,1.9279,37.866,5.800,43.666,13.28,89.59,53.3,159.9,44.15,0.13,724.8,2.2,3,357.4,0.0596
2026-03-04T16:59:06,textattack/bert-base-uncased-MRPC,ra48_rf256_rw208_per_head,192d147,mrpc,drone,flashsvd,,bf16,512,32,synthetic,42,30522,1.6718,0.2561,1.9279,37.502,5.745,43.247,13.28,0.00,512.0,159.9,44.58,0.06,717.8,1.0,3,341.4,0.0590
2026-03-04T16:59:24,textattack/bert-base-uncased-MRPC,ra48_rf256_rw208_per_head,192d147,mrpc,drone,flashsvd15,,bf16,512,32,real,,,1.6718,0.2561,1.9279,75.012,11.490,86.503,13.28,89.59,53.3,159.9,22.29,0.11,1435.8,6.8,3,359.9,0.1180
2026-03-04T16:59:38,textattack/bert-base-uncased-MRPC,ra48_rf256_rw208_per_head,192d147,mrpc,drone,flashsvd15,,bf16,512,32,synthetic,42,30522,1.6718,0.2561,1.9279,74.201,11.366,85.567,13.28,0.00,512.0,159.9,22.53,0.03,1420.3,1.7,3,342.8,0.1167
2026-03-04T17:00:04,textattack/bert-base-uncased-MRPC,b0.527_per_head,192d147,mrpc,adasvd,naive,,bf16,512,32,real,,,1.8837,0.0712,1.9549,28.681,1.084,29.766,3.64,89.59,53.3,161.7,65.68,0.11,487.2,0.8,3,1015.1,0.0406
2026-03-04T17:00:23,textattack/bert-base-uncased-MRPC,b0.527_per_head,192d147,mrpc,adasvd,naive,,bf16,512,32,synthetic,42,30522,1.8837,0.0712,1.9549,36.376,1.375,37.752,3.64,0.00,512.0,161.7,51.78,0.09,618.0,1.1,3,998.0,0.0515
2026-03-04T17:00:42,textattack/bert-base-uncased-MRPC,b0.527_per_head,192d147,mrpc,adasvd,sdpa,flash,bf16,512,32,real,,,1.8837,0.0712,1.9549,68.489,2.589,71.079,3.64,89.59,53.3,161.7,27.50,0.06,1163.5,2.5,3,631.1,0.0970
2026-03-04T17:00:58,textattack/bert-base-uncased-MRPC,b0.527_per_head,192d147,mrpc,adasvd,sdpa,flash,bf16,512,32,synthetic,42,30522,1.8837,0.0712,1.9549,71.006,2.685,73.690,3.64,0.00,512.0,161.7,26.53,0.05,1206.2,2.1,3,614.0,0.1005
2026-03-04T17:01:20,textattack/bert-base-uncased-MRPC,b0.527_per_head,192d147,mrpc,adasvd,flashsvd,,bf16,512,32,real,,,1.8837,0.0712,1.9549,42.588,1.610,44.198,3.64,89.59,53.3,161.7,44.23,0.07,723.5,1.1,3,368.3,0.0603
2026-03-04T17:01:39,textattack/bert-base-uncased-MRPC,b0.527_per_head,192d147,mrpc,adasvd,flashsvd,,bf16,512,32,synthetic,42,30522,1.8837,0.0712,1.9549,42.359,1.601,43.960,3.64,0.00,512.0,161.7,44.47,0.07,719.6,1.1,3,351.8,0.0600
2026-03-04T17:01:57,textattack/bert-base-uncased-MRPC,b0.527_per_head,192d147,mrpc,adasvd,flashsvd15,,bf16,512,32,real,,,1.8837,0.0712,1.9549,93.124,3.521,96.645,3.64,89.59,53.3,161.7,20.23,0.03,1582.0,2.2,3,368.4,0.1318
